time,open,high,low,close,volume
2026-07-02 02:30:00+00:00,60184.88,60211.72,60179.1,60211.72,0.022155
2026-07-02 02:31:00+00:00,60199.21,60199.21,60199.21,60199.21,0.010831
2026-07-02 02:32:00+00:00,60277.65,60277.65,60229.1,60241.2,0.09431736
2026-07-02 02:34:00+00:00,60259.61,60278.65,60259.61,60278.65,0.0165
2026-07-02 02:35:00+00:00,60274.26,60310.61,60273.05,60300.35,0.11273322
2026-07-02 02:36:00+00:00,60292.31,60292.31,60275.8,60275.8,0.010029
2026-07-02 02:37:00+00:00,60311.42,60431.81,60307.72,60431.81,0.23777777
2026-07-02 02:38:00+00:00,60357.97,60405.1,60357.97,60367.64,0.01308343
2026-07-02 02:39:00+00:00,60369.17,60375.13,60353.26,60353.27,0.08377572
2026-07-02 02:41:00+00:00,60378.06,60395.13,60378.0,60388.43,0.15204048
2026-07-02 02:42:00+00:00,60392.18,60395.75,60377.29,60389.04,0.01815
2026-07-02 02:43:00+00:00,60378.98,60404.75,60369.79,60404.75,0.04311163
2026-07-02 02:46:00+00:00,60440.55,60471.64,60426.72,60471.64,0.3091547
2026-07-02 02:47:00+00:00,60466.42,60488.98,60462.98,60481.33,0.20438247
2026-07-02 02:48:00+00:00,60475.31,60475.31,60373.05,60373.05,0.19159606
2026-07-02 02:49:00+00:00,60382.42,60382.42,60327.52,60371.23,2.00044
2026-07-02 02:50:00+00:00,60378.87,60378.87,60378.87,60378.87,0.008313
2026-07-02 02:51:00+00:00,60351.04,60362.64,60351.04,60357.58,0.01439148
2026-07-02 02:52:00+00:00,60370.58,60373.92,60357.18,60373.92,0.025872
2026-07-02 02:54:00+00:00,60371.17,60389.72,60371.17,60389.72,0.008759
2026-07-02 02:55:00+00:00,60391.57,60434.0,60391.57,60424.72,0.0280946
2026-07-02 02:56:00+00:00,60414.16,60429.63,60414.16,60429.62,0.028427
2026-07-02 02:57:00+00:00,60426.33,60448.23,60426.33,60448.23,0.01357949
2026-07-02 02:58:00+00:00,60448.07,60456.68,60442.44,60442.44,0.06909377
2026-07-02 02:59:00+00:00,60442.43,60442.43,60400.45,60400.45,0.08067894
2026-07-02 03:02:00+00:00,60428.99,60431.61,60428.99,60431.61,0.00823848
2026-07-02 03:03:00+00:00,60402.56,60402.56,60385.68,60385.68,0.00669352
2026-07-02 03:04:00+00:00,60408.36,60421.55,60408.36,60409.4,0.03201198
2026-07-02 03:05:00+00:00,60435.72,60459.96,60435.72,60459.96,0.014368
2026-07-02 03:06:00+00:00,60453.99,60453.99,60441.68,60441.68,0.03831506
2026-07-02 03:08:00+00:00,60465.39,60468.04,60456.71,60459.75,0.02100102
2026-07-02 03:09:00+00:00,60451.66,60451.66,60406.09,60406.09,0.00814206
2026-07-02 03:10:00+00:00,60412.41,60425.02,60406.4,60406.4,0.72397889
2026-07-02 03:11:00+00:00,60431.2,60431.2,60431.2,60431.2,0.007755
2026-07-02 03:12:00+00:00,60430.01,60460.57,60430.01,60460.57,0.007783
2026-07-02 03:15:00+00:00,60473.34,60490.11,60416.08,60416.08,0.01306231
2026-07-02 03:16:00+00:00,60456.2,60456.2,60421.05,60421.05,0.013226
2026-07-02 03:18:00+00:00,60403.54,60404.5,60389.92,60404.5,0.10998677
2026-07-02 03:19:00+00:00,60366.79,60368.84,60366.79,60368.84,0.00327
2026-07-02 03:20:00+00:00,60360.35,60360.35,60331.18,60331.18,0.00067566
2026-07-02 03:22:00+00:00,60346.53,60361.09,60346.53,60361.09,0.12110467
2026-07-02 03:23:00+00:00,60371.63,60387.38,60327.16,60327.16,0.019091
2026-07-02 03:24:00+00:00,60343.11,60349.91,60343.11,60349.91,0.02448995
2026-07-02 03:25:00+00:00,60366.96,60369.53,60358.82,60369.53,0.20538798
2026-07-02 03:27:00+00:00,60392.14,60677.32,60392.14,60660.78,2.00767907
2026-07-02 03:28:00+00:00,60708.9,60708.9,60607.91,60607.91,0.39626914
2026-07-02 03:29:00+00:00,60568.36,60569.15,60568.32,60569.15,0.0388347
2026-07-02 03:30:00+00:00,60551.12,60551.12,60502.54,60519.3,0.06672714
2026-07-02 03:31:00+00:00,60533.48,60539.79,60533.48,60539.79,0.0162643
2026-07-02 03:32:00+00:00,60530.71,60534.21,60520.37,60528.52,0.06584827
2026-07-02 03:33:00+00:00,60575.24,60608.43,60575.24,60608.43,0.05051507
2026-07-02 03:34:00+00:00,60631.51,60631.51,60616.3,60616.3,0.00662473
2026-07-02 03:37:00+00:00,60625.91,60625.91,60585.64,60585.64,0.02669937
2026-07-02 03:38:00+00:00,60620.69,60764.73,60620.69,60747.95,0.20683734
2026-07-02 03:39:00+00:00,60771.06,60788.69,60735.67,60788.69,0.14137214
2026-07-02 03:41:00+00:00,60731.2,60784.45,60728.66,60784.45,0.14649004
2026-07-02 03:45:00+00:00,60802.44,60802.44,60782.14,60782.14,0.00620891
2026-07-02 03:48:00+00:00,60755.19,60828.33,60736.59,60828.33,0.17936297
2026-07-02 03:50:00+00:00,60916.98,60951.85,60889.57,60889.57,0.57013071
2026-07-02 03:51:00+00:00,60898.47,60902.53,60897.25,60902.53,0.11045758
2026-07-02 03:52:00+00:00,60919.74,61054.93,60919.74,60986.5,0.45393851
2026-07-02 03:53:00+00:00,60990.76,60996.45,60956.37,60967.38,0.20553661
2026-07-02 03:55:00+00:00,60969.99,61049.7,60969.99,61033.56,0.01685927
2026-07-02 03:56:00+00:00,61027.36,61027.36,61017.69,61020.31,0.11254766
2026-07-02 03:57:00+00:00,61093.02,61097.14,61053.21,61053.21,0.01919527
2026-07-02 03:58:00+00:00,61040.76,61040.76,60999.75,61014.85,0.05111
2026-07-02 04:00:00+00:00,61003.68,61003.68,60925.97,60925.97,0.01754485
2026-07-02 04:02:00+00:00,61011.86,61026.14,60995.95,60995.95,0.08198813
2026-07-02 04:04:00+00:00,61000.79,61004.11,60976.63,60976.63,0.0129745
2026-07-02 04:05:00+00:00,60987.93,60987.93,60987.93,60987.93,0.00075
2026-07-02 04:06:00+00:00,60933.02,60934.28,60895.01,60904.63,0.11413365
2026-07-02 04:08:00+00:00,60873.73,60906.32,60873.73,60906.32,0.06686566
2026-07-02 04:09:00+00:00,60919.09,60920.58,60917.37,60917.37,0.02751594
2026-07-02 04:11:00+00:00,60923.04,60950.26,60914.22,60950.26,0.14353195
2026-07-02 04:14:00+00:00,60972.48,60972.48,60933.64,60933.64,0.25514537
2026-07-02 04:16:00+00:00,60907.32,60977.97,60907.32,60977.97,0.05840862
2026-07-02 04:19:00+00:00,60908.17,60912.16,60905.18,60912.16,0.04652038
2026-07-02 04:20:00+00:00,60908.22,60933.41,60898.62,60933.41,0.01880908
2026-07-02 04:21:00+00:00,60926.0,60932.28,60916.79,60932.28,0.03442535
2026-07-02 04:22:00+00:00,60938.88,60938.88,60877.86,60880.1,0.06289691
2026-07-02 04:23:00+00:00,60861.04,60874.41,60852.32,60866.05,0.08863289
2026-07-02 04:24:00+00:00,60873.96,60875.24,60860.93,60866.46,0.24665601
2026-07-02 04:25:00+00:00,60875.08,60875.08,60843.4,60843.4,0.05829037
2026-07-02 04:27:00+00:00,60838.55,60842.81,60816.18,60834.2,0.1999514
2026-07-02 04:28:00+00:00,60822.85,60841.24,60806.19,60821.21,0.0160828
2026-07-02 04:29:00+00:00,60851.38,60863.55,60837.62,60859.26,0.20039041
2026-07-02 04:30:00+00:00,60851.55,60851.55,60811.82,60811.82,0.03610846
2026-07-02 04:31:00+00:00,60793.99,60793.99,60740.85,60746.18,0.12064796
2026-07-02 04:33:00+00:00,60768.99,60768.99,60747.75,60747.75,0.10638487
2026-07-02 04:36:00+00:00,60755.77,60769.84,60749.55,60765.77,0.17818943
2026-07-02 04:37:00+00:00,60762.19,60762.19,60762.19,60762.19,0.02
2026-07-02 04:38:00+00:00,60792.0,60792.0,60782.82,60787.34,0.03575972
2026-07-02 04:39:00+00:00,60798.97,60809.72,60798.97,60805.22,0.06035788
2026-07-02 04:40:00+00:00,60781.82,60781.82,60773.21,60773.21,0.00271
2026-07-02 04:41:00+00:00,60768.15,60768.15,60724.0,60730.45,0.46823148
2026-07-02 04:43:00+00:00,60721.01,60721.01,60721.01,60721.01,0.00107
2026-07-02 04:45:00+00:00,60731.85,60769.56,60731.85,60769.56,0.01336
2026-07-02 04:47:00+00:00,60774.4,60774.4,60763.0,60763.0,0.00618625
2026-07-02 04:49:00+00:00,60762.44,60762.44,60752.16,60752.16,0.01412
2026-07-02 04:51:00+00:00,60791.8,60839.8,60791.8,60838.45,0.0345
2026-07-02 04:52:00+00:00,60807.93,60825.46,60807.93,60825.46,0.01412
2026-07-02 04:53:00+00:00,60831.45,60879.3,60821.01,60865.96,0.01985882
2026-07-02 04:54:00+00:00,60862.69,60875.76,60841.09,60841.09,0.01099
2026-07-02 04:57:00+00:00,60785.71,60785.71,60779.16,60779.16,0.00238
2026-07-02 04:58:00+00:00,60782.05,60792.25,60782.05,60792.25,0.00949
2026-07-02 04:59:00+00:00,60805.28,60805.28,60768.32,60779.92,0.0362
2026-07-02 05:01:00+00:00,60681.89,60694.31,60641.04,60641.04,0.09642015
2026-07-02 05:03:00+00:00,60675.22,60718.07,60675.22,60718.07,0.11744885
2026-07-02 05:07:00+00:00,60745.93,60750.11,60745.93,60750.11,0.01150004
2026-07-02 05:09:00+00:00,60757.12,60835.77,60757.12,60835.77,0.18965911
2026-07-02 05:10:00+00:00,60826.46,60827.06,60803.25,60811.2,0.19414535
2026-07-02 05:13:00+00:00,60823.9,60828.37,60822.66,60827.52,0.0275
2026-07-02 05:14:00+00:00,60836.55,60857.37,60836.55,60857.37,0.18910506
2026-07-02 05:15:00+00:00,60831.91,60844.13,60791.29,60844.13,0.04629833
2026-07-02 05:16:00+00:00,60825.01,60825.01,60800.38,60820.95,0.02271
2026-07-02 05:19:00+00:00,60827.89,60845.36,60827.89,60845.21,0.030875
2026-07-02 05:22:00+00:00,60820.01,60866.44,60820.0,60866.44,0.09571237
2026-07-02 05:23:00+00:00,60838.33,60838.33,60809.94,60821.88,1.66279314
2026-07-02 05:25:00+00:00,60810.66,60832.42,60740.5,60740.5,0.80780149
2026-07-02 05:27:00+00:00,60742.3,60760.41,60742.3,60760.41,0.01154827
2026-07-02 05:30:00+00:00,60753.89,60759.14,60753.89,60759.14,0.02000973
2026-07-02 05:32:00+00:00,60779.55,60779.55,60773.71,60773.71,0.02351
2026-07-02 05:33:00+00:00,60764.59,60764.59,60748.05,60748.05,0.00709
2026-07-02 05:34:00+00:00,60768.48,60813.72,60768.48,60813.72,0.34221696
2026-07-02 05:35:00+00:00,60806.22,60844.39,60806.22,60843.69,0.002044
2026-07-02 05:36:00+00:00,60875.38,60882.38,60875.38,60882.38,0.0558879
2026-07-02 05:37:00+00:00,60869.7,60871.63,60707.03,60709.46,0.15115932
2026-07-02 05:38:00+00:00,60706.79,60723.53,60701.03,60701.03,0.00878212
2026-07-02 05:39:00+00:00,60682.98,60690.97,60616.67,60632.54,0.08668782
2026-07-02 05:40:00+00:00,60625.1,60659.27,60625.1,60659.27,0.08490407
2026-07-02 05:41:00+00:00,60633.65,60633.66,60633.65,60633.66,0.01140917
2026-07-02 05:42:00+00:00,60644.22,60670.57,60631.23,60631.23,0.10143974
2026-07-02 05:44:00+00:00,60615.51,60615.51,60601.3,60602.37,0.02247251
2026-07-02 05:46:00+00:00,60592.2,60592.2,60592.2,60592.2,4.176e-05
2026-07-02 05:47:00+00:00,60594.35,60594.35,60561.21,60561.21,0.08851913
2026-07-02 05:49:00+00:00,60546.29,60546.29,60517.39,60517.39,0.03776108
2026-07-02 05:51:00+00:00,60481.83,60555.43,60481.83,60555.43,0.00185184
2026-07-02 05:54:00+00:00,60554.96,60560.16,60554.96,60555.81,0.00451
2026-07-02 05:55:00+00:00,60548.42,60559.52,60529.06,60529.06,0.184258
2026-07-02 05:56:00+00:00,60534.44,60549.43,60506.19,60506.19,0.03832892
2026-07-02 05:59:00+00:00,60513.12,60513.12,60504.99,60504.99,0.046
2026-07-02 06:00:00+00:00,60518.83,60518.86,60496.08,60500.92,0.07151778
2026-07-02 06:01:00+00:00,60498.41,60498.41,60467.34,60467.34,0.046
2026-07-02 06:04:00+00:00,60462.63,60494.53,60462.63,60494.53,0.01152512
2026-07-02 06:06:00+00:00,60479.36,60484.33,60479.36,60484.33,0.0115088
2026-07-02 06:08:00+00:00,60435.56,60435.56,60431.68,60431.68,0.00762
2026-07-02 06:13:00+00:00,60416.6,60416.6,60405.16,60405.16,0.00852319
2026-07-02 06:15:00+00:00,60418.55,60435.76,60418.55,60435.76,0.03494
2026-07-02 06:16:00+00:00,60412.32,60445.1,60412.32,60442.53,0.02652139
2026-07-02 06:19:00+00:00,60420.85,60523.15,60420.85,60523.15,0.02351449
2026-07-02 06:21:00+00:00,60518.99,60553.49,60518.99,60553.49,0.13062307
2026-07-02 06:23:00+00:00,60515.72,60515.72,60505.08,60505.08,0.00661771
2026-07-02 06:24:00+00:00,60479.98,60497.34,60475.87,60497.34,0.01944951
2026-07-02 06:30:00+00:00,60496.82,60584.96,60496.82,60584.96,0.15987066
2026-07-02 06:33:00+00:00,60625.34,60625.35,60546.12,60546.12,0.01574054
2026-07-02 06:38:00+00:00,60569.49,60577.6,60549.82,60560.55,0.33048119
2026-07-02 06:41:00+00:00,60569.65,60569.65,60529.97,60529.97,0.04946
2026-07-02 06:44:00+00:00,60543.2,60550.25,60473.52,60473.52,0.07553783
2026-07-02 06:45:00+00:00,60466.25,60466.25,60466.25,60466.25,0.00165
2026-07-02 06:47:00+00:00,60397.42,60397.42,60328.37,60328.37,0.00909042
2026-07-02 06:52:00+00:00,60260.28,60310.74,60260.28,60310.74,0.09582841
2026-07-02 06:54:00+00:00,60272.71,60324.79,60272.71,60313.47,0.03422318
2026-07-02 06:55:00+00:00,60297.85,60300.36,60286.18,60293.73,0.11651
2026-07-02 06:56:00+00:00,60278.36,60303.19,60263.02,60301.79,0.06281272
2026-07-02 06:58:00+00:00,60305.87,60305.87,60283.4,60283.4,0.00490346
2026-07-02 06:59:00+00:00,60275.73,60275.73,60265.94,60265.94,0.00982508
2026-07-02 07:00:00+00:00,60257.21,60275.47,60246.49,60275.47,0.05687458
2026-07-02 07:01:00+00:00,60254.81,60257.68,60254.81,60257.68,0.00157002
2026-07-02 07:03:00+00:00,60244.5,60244.5,60229.02,60229.02,0.09357788
2026-07-02 07:05:00+00:00,60217.09,60217.1,60203.82,60205.54,0.02508485
2026-07-02 07:06:00+00:00,60226.41,60226.41,60189.83,60207.47,0.01218712
2026-07-02 07:08:00+00:00,60243.94,60253.68,60243.94,60253.68,0.0018
2026-07-02 07:11:00+00:00,60270.25,60295.22,60214.16,60214.16,0.08678532
2026-07-02 07:16:00+00:00,60216.54,60223.74,60201.21,60201.21,0.01811003
2026-07-02 07:19:00+00:00,60193.3,60193.3,60181.84,60181.84,0.00775537
2026-07-02 07:21:00+00:00,60162.16,60162.16,60162.11,60162.11,0.0409899
2026-07-02 07:22:00+00:00,60161.8,60197.84,60161.8,60191.03,0.07293922
2026-07-02 07:23:00+00:00,60182.95,60182.95,60182.93,60182.93,0.0101598
2026-07-02 07:24:00+00:00,60191.33,60200.82,60190.25,60194.96,0.05568568
2026-07-02 07:25:00+00:00,60185.44,60185.44,60184.53,60184.53,0.001809
2026-07-02 07:26:00+00:00,60184.21,60184.21,60165.44,60165.44,0.00052768
2026-07-02 07:27:00+00:00,60160.24,60160.24,60154.47,60154.47,0.01980805
2026-07-02 07:33:00+00:00,60178.75,60180.19,60157.69,60180.19,0.01384
2026-07-02 07:34:00+00:00,60193.27,60193.27,60155.0,60155.0,0.06831931
2026-07-02 07:36:00+00:00,60140.23,60146.57,60136.35,60139.48,0.07955991
2026-07-02 07:39:00+00:00,60145.82,60145.82,60120.31,60120.31,0.02514545
2026-07-02 07:40:00+00:00,60125.05,60136.35,60125.05,60126.0,0.0188855
2026-07-02 07:41:00+00:00,60117.69,60220.2,60114.85,60172.39,0.53054081
2026-07-02 07:42:00+00:00,60165.82,60165.82,60152.15,60153.6,0.12903349
2026-07-02 07:43:00+00:00,60168.32,60172.71,60134.3,60134.3,0.00525
2026-07-02 07:44:00+00:00,60134.78,60157.87,60134.78,60157.87,0.02087472
2026-07-02 07:46:00+00:00,60125.47,60125.47,60125.46,60125.46,0.00104
2026-07-02 07:47:00+00:00,60114.26,60134.42,60114.26,60134.42,0.02445
2026-07-02 07:48:00+00:00,60131.97,60148.84,60121.4,60148.84,0.12310846
2026-07-02 07:49:00+00:00,60146.6,60203.6,60146.6,60203.6,0.01347165
2026-07-02 07:50:00+00:00,60207.46,60207.46,60178.5,60178.5,0.02344
2026-07-02 07:51:00+00:00,60182.49,60183.33,60182.49,60183.33,0.00716
2026-07-02 07:53:00+00:00,60175.42,60180.48,60144.85,60151.14,0.11658185
2026-07-02 07:55:00+00:00,60144.11,60167.06,60123.99,60140.87,0.73286039
2026-07-02 07:56:00+00:00,60147.66,60158.61,60147.66,60158.61,0.01585
2026-07-02 07:57:00+00:00,60164.63,60164.63,60108.77,60116.0,0.03279976
2026-07-02 08:00:00+00:00,60152.53,60154.08,60134.36,60145.61,0.09501803
2026-07-02 08:01:00+00:00,60158.83,60178.14,60158.83,60178.14,0.0170146
2026-07-02 08:02:00+00:00,60170.13,60213.24,60170.13,60212.85,0.02798087
2026-07-02 08:03:00+00:00,60209.26,60209.26,60191.28,60191.28,0.02734149
2026-07-02 08:04:00+00:00,60193.69,60225.68,60193.69,60225.6,0.01238723
2026-07-02 08:06:00+00:00,60262.46,60269.09,60262.46,60269.02,0.01848002
2026-07-02 08:07:00+00:00,60259.76,60318.77,60259.76,60314.58,0.11294848
2026-07-02 08:08:00+00:00,60336.17,60353.1,60336.17,60353.1,0.01584818
2026-07-02 08:09:00+00:00,60347.25,60347.25,60306.66,60313.8,0.01816932
2026-07-02 08:13:00+00:00,60283.0,60300.49,60271.8,60300.49,0.00424792
2026-07-02 08:14:00+00:00,60286.77,60344.07,60286.77,60341.08,0.0093
2026-07-02 08:17:00+00:00,60362.74,60362.74,60358.25,60358.25,0.00768
2026-07-02 08:25:00+00:00,60342.31,60361.96,60320.07,60359.37,0.67868592
2026-07-02 08:27:00+00:00,60384.6,60390.02,60371.84,60371.84,0.0269862
2026-07-02 08:28:00+00:00,60361.14,60377.81,60361.14,60377.61,0.02027
2026-07-02 08:29:00+00:00,60378.1,60380.14,60354.48,60354.48,0.02908233
2026-07-02 08:32:00+00:00,60371.36,60396.43,60371.36,60396.43,0.01575
2026-07-02 08:33:00+00:00,60386.35,60386.35,60366.38,60366.38,0.02704488
2026-07-02 08:34:00+00:00,60402.92,60436.16,60402.92,60436.16,0.03807577
2026-07-02 08:35:00+00:00,60463.7,60483.49,60463.7,60463.8,0.07833502
2026-07-02 08:36:00+00:00,60471.87,60486.29,60457.86,60457.86,0.15758271
2026-07-02 08:38:00+00:00,60443.18,60458.02,60441.98,60458.02,0.01704219
2026-07-02 08:45:00+00:00,60409.03,60539.58,60409.03,60539.58,0.06523832
2026-07-02 08:49:00+00:00,60501.37,60507.49,60498.68,60498.68,0.00351
2026-07-02 08:50:00+00:00,60526.35,60528.59,60525.02,60525.64,0.005
2026-07-02 08:51:00+00:00,60510.75,60510.75,60507.84,60508.17,0.00202
2026-07-02 08:52:00+00:00,60515.72,60515.72,60511.27,60511.27,0.00102
2026-07-02 08:53:00+00:00,60511.27,60535.41,60511.26,60535.41,0.08541358
2026-07-02 08:55:00+00:00,60531.21,60566.76,60524.44,60537.52,1.02510857
2026-07-02 08:56:00+00:00,60538.73,60538.95,60502.5,60502.5,0.00608756
2026-07-02 08:58:00+00:00,60505.34,60516.62,60505.33,60516.62,0.09505763
2026-07-02 09:00:00+00:00,60445.43,60477.48,60445.43,60477.48,0.00381
2026-07-02 09:01:00+00:00,60494.24,60494.24,60494.24,60494.24,0.00661538
2026-07-02 09:02:00+00:00,60505.99,60511.27,60505.99,60511.27,0.0249343
2026-07-02 09:08:00+00:00,60429.56,60429.56,60423.33,60423.33,0.00497043
2026-07-02 09:09:00+00:00,60399.08,60399.08,60399.08,60399.08,0.05229434
2026-07-02 09:10:00+00:00,60426.29,60499.94,60402.96,60407.46,2.37395961
2026-07-02 09:11:00+00:00,60412.76,60438.95,60412.76,60438.95,0.008124
2026-07-02 09:12:00+00:00,60434.95,60478.15,60434.95,60477.53,0.003074
2026-07-02 09:13:00+00:00,60476.34,60500.85,60476.34,60500.85,0.00713205
2026-07-02 09:14:00+00:00,60470.29,60470.29,60470.29,60470.29,0.00087
2026-07-02 09:15:00+00:00,60477.39,60480.76,60448.34,60448.34,0.00732
2026-07-02 09:16:00+00:00,60437.45,60448.51,60437.45,60448.51,0.06418889
2026-07-02 09:17:00+00:00,60471.33,60472.54,60458.57,60459.78,0.0066
2026-07-02 09:19:00+00:00,60464.2,60468.61,60464.2,60468.61,0.01248717
2026-07-02 09:20:00+00:00,60470.89,60471.69,60470.89,60471.69,0.0033
2026-07-02 09:23:00+00:00,60583.97,60585.01,60575.55,60585.01,0.02134613
2026-07-02 09:24:00+00:00,60583.75,60692.07,60582.6,60586.07,2.17476788
2026-07-02 09:25:00+00:00,60575.24,60583.52,60557.2,60580.6,0.09547623
2026-07-02 09:26:00+00:00,60578.9,60578.9,60538.52,60554.73,0.00267
2026-07-02 09:27:00+00:00,60550.14,60640.03,60550.14,60640.03,0.00879
2026-07-02 09:29:00+00:00,60622.36,60638.39,60622.36,60633.12,0.06930582
2026-07-02 09:31:00+00:00,60730.86,60776.38,60730.86,60746.02,0.02183026
2026-07-02 09:33:00+00:00,60725.99,60761.19,60725.99,60761.19,0.10137173
2026-07-02 09:34:00+00:00,60724.0,60724.0,60724.0,60724.0,0.00107
2026-07-02 09:35:00+00:00,60697.55,60783.39,60697.55,60783.39,0.16110915
2026-07-02 09:36:00+00:00,60802.84,60847.21,60802.84,60825.03,0.05746502
2026-07-02 09:37:00+00:00,60820.61,60832.81,60799.94,60799.94,0.01133249
2026-07-02 09:38:00+00:00,60780.67,60863.97,60780.67,60841.56,0.30652446
2026-07-02 09:39:00+00:00,60830.38,60982.81,60802.33,60964.86,0.66330783
2026-07-02 09:40:00+00:00,60915.23,60973.91,60895.24,60939.8,1.61885501
2026-07-02 09:41:00+00:00,60978.9,61062.6,60978.88,61062.56,0.89861404
2026-07-02 09:42:00+00:00,61039.73,61213.65,61026.51,61130.41,0.55413749
2026-07-02 09:43:00+00:00,61078.03,61079.56,60957.16,61055.99,0.87241948
2026-07-02 09:44:00+00:00,61038.43,61154.23,61027.46,61104.92,0.51485278
2026-07-02 09:45:00+00:00,61075.99,61075.99,60905.54,60919.94,0.04682995
2026-07-02 09:46:00+00:00,60936.42,60966.3,60878.55,60878.55,0.18152054
2026-07-02 09:47:00+00:00,60912.04,61058.31,60909.5,61007.2,0.62827563
2026-07-02 09:48:00+00:00,60975.87,61047.37,60956.43,61047.37,0.50145776
2026-07-02 09:49:00+00:00,61023.72,61063.35,61010.69,61063.35,0.11007087
2026-07-02 09:50:00+00:00,61046.41,61103.69,61042.75,61045.88,0.08878412
2026-07-02 09:51:00+00:00,61058.27,61132.25,61058.27,61132.25,0.18054571
2026-07-02 09:52:00+00:00,61134.62,61204.83,61121.36,61204.83,0.31338297
2026-07-02 09:53:00+00:00,61205.73,61388.77,61205.73,61388.77,0.63185666
2026-07-02 09:54:00+00:00,61313.66,61313.66,61210.99,61282.56,0.21008592
2026-07-02 09:55:00+00:00,61324.23,61434.9,61266.11,61395.01,2.50889026
2026-07-02 09:56:00+00:00,61425.64,61435.64,61269.09,61306.82,0.02994179
2026-07-02 09:57:00+00:00,61276.84,61276.84,61241.4,61241.4,0.00278694
2026-07-02 09:58:00+00:00,61245.2,61256.72,61241.61,61244.96,0.03560057
2026-07-02 09:59:00+00:00,61190.92,61190.92,61169.68,61169.68,0.03467634
2026-07-02 10:00:00+00:00,61175.41,61175.42,61142.08,61142.08,0.0283773
2026-07-02 10:03:00+00:00,61152.64,61161.58,61118.03,61118.03,0.08728204
2026-07-02 10:05:00+00:00,61098.4,61130.12,61098.4,61130.12,0.00402465
2026-07-02 10:07:00+00:00,61125.11,61153.98,61122.64,61128.51,0.05172129
2026-07-02 10:09:00+00:00,61102.47,61102.47,61061.7,61061.7,0.11015
2026-07-02 10:10:00+00:00,61055.31,61177.22,61049.2,61177.07,1.81284326
2026-07-02 10:11:00+00:00,61154.12,61157.42,61138.74,61157.4,0.07682929
2026-07-02 10:12:00+00:00,61154.41,61160.09,61154.41,61160.09,0.00761493
2026-07-02 10:13:00+00:00,61166.95,61233.78,61166.95,61225.87,0.04854839
2026-07-02 10:14:00+00:00,61219.61,61272.97,61212.8,61272.97,0.15235207
2026-07-02 10:16:00+00:00,61289.87,61289.87,61108.49,61126.95,0.05693713
2026-07-02 10:17:00+00:00,61110.34,61178.22,61110.33,61178.22,0.05689558
2026-07-02 10:18:00+00:00,61167.4,61167.4,61117.02,61121.77,0.05964121
2026-07-02 10:21:00+00:00,61161.03,61164.93,61142.95,61150.21,0.04637271
2026-07-02 10:22:00+00:00,61155.96,61155.96,61119.38,61121.76,0.02035157
2026-07-02 10:23:00+00:00,61115.07,61173.81,61115.07,61173.81,0.06585299
2026-07-02 10:25:00+00:00,61224.17,61319.55,61218.49,61218.49,2.37970369
2026-07-02 10:26:00+00:00,61220.76,61221.25,61213.15,61219.47,0.03372008
2026-07-02 10:27:00+00:00,61209.96,61215.48,61190.45,61190.45,0.0989727
2026-07-02 10:29:00+00:00,61169.93,61227.25,61169.93,61227.25,0.45405207
2026-07-02 10:31:00+00:00,61278.77,61278.78,61254.76,61254.76,0.07232876
2026-07-02 10:33:00+00:00,61256.61,61270.13,61256.61,61270.13,0.00829613
2026-07-02 10:35:00+00:00,61278.16,61282.76,61278.16,61282.76,0.0675987
2026-07-02 10:37:00+00:00,61286.49,61286.49,61252.86,61267.92,0.10325989
2026-07-02 10:38:00+00:00,61259.91,61259.91,61253.52,61253.52,0.023
2026-07-02 10:40:00+00:00,61286.48,61289.99,61286.48,61289.97,0.05572299
2026-07-02 10:41:00+00:00,61280.72,61324.96,61280.72,61324.95,0.10919768
2026-07-02 10:43:00+00:00,61271.13,61271.13,61231.17,61231.17,0.02342415
2026-07-02 10:44:00+00:00,61217.51,61217.51,61180.08,61180.08,0.03608686
2026-07-02 10:45:00+00:00,61180.08,61219.87,61149.99,61219.87,0.88534946
2026-07-02 10:46:00+00:00,61226.19,61251.68,61221.61,61221.61,0.14947478
2026-07-02 10:47:00+00:00,61240.95,61285.47,61240.95,61285.47,0.00427
2026-07-02 10:51:00+00:00,61268.25,61293.68,61268.25,61293.68,0.06940258
2026-07-02 10:53:00+00:00,61294.29,61294.29,61294.29,61294.29,0.00107
2026-07-02 10:54:00+00:00,61326.85,61326.85,61285.77,61299.67,0.58692637
2026-07-02 10:55:00+00:00,61299.75,61303.91,61253.04,61253.05,0.11796433
2026-07-02 10:56:00+00:00,61264.13,61272.74,61264.13,61269.78,0.02577
2026-07-02 10:57:00+00:00,61270.06,61270.06,61270.06,61270.06,0.00107
2026-07-02 10:58:00+00:00,61282.66,61282.67,61271.93,61274.67,0.07541791
2026-07-02 10:59:00+00:00,61276.32,61276.32,61251.8,61256.71,0.14015468
2026-07-02 11:00:00+00:00,61276.27,61276.27,61276.27,61276.27,0.00652957
2026-07-02 11:01:00+00:00,61248.49,61248.49,61248.49,61248.49,0.00049353
2026-07-02 11:02:00+00:00,61241.39,61242.54,61211.06,61228.84,0.12158799
2026-07-02 11:08:00+00:00,61289.04,61323.86,61289.04,61323.86,0.73332268
2026-07-02 11:10:00+00:00,61362.47,61370.31,61303.96,61335.56,0.14463404
2026-07-02 11:11:00+00:00,61329.76,61384.78,61329.76,61354.2,0.03823103
